sep=,
ARUZL121187FB4B42D,Not available,37.157,-63.933,True Believers,0.328,0.494,alternative rock,1.000,SOCVTPO12A8C13414F,ARTJPA61187B9A7884,-8.672,melodic hardcore,281.887,0.897,0.387,0.241,0.387,0.000,4.000,0.625,1,0.288,274.721,0.000,0.387,92.881,0.936,4.000,0.941,0.261,243639,Break Through,I Worship You,0
AREN1A11187FB527EF,Not available,37.157,-63.933,Roger Creager,0.442,0.675,,0.000,SOZPDYY12A6D4FE551,ARL3QBD1187B99D2D1,-9.776,honky tonk,277.551,0.016,2.090,1.000,0.615,0.188,0.000,0.822,1,0.867,264.597,1.000,0.252,80.975,0.967,4.000,0.313,0.339,229049,Long Way To Mexico,All For The Sake Of The Song,2003
ARO4WQR1187B9B9825,"Houston, TX",37.157,-63.933,Kenny Rogers,0.620,0.735,country,2.000,SOAXMZC12A6D4F67A6,ARH9IJ91187B9AD053,-12.193,country rock,188.969,0.093,0.947,0.822,0.584,0.000,0.000,1.000,1,0.942,171.508,0.823,0.405,174.785,1.000,4.000,0.092,0.346,32217,The Best Of Kenny Rogers,The Son Of Hickory Holler's Tramp,1977
ARNI9J91187B9ACFCD,"Oxford, England",51.756,-1.259,The Primitives,0.387,0.595,,0.000,SOTOBYW12A8C1429DE,ARHZLRC1187FB4DFC9,-10.592,indie rock,172.930,0.053,0.646,0.862,0.646,0.000,2.000,0.675,1,0.377,161.361,0.769,0.347,99.752,0.991,4.000,0.859,0.386,700848,Pure,Never Tell,0
ARS7E2E1187FB361BC,Texas,31.169,-100.077,Mayday,0.396,0.569,,0.000,SOUSOTU12A8C13A8E4,ARGB5F81187B994142,-7.759,folk-pop,144.404,0.000,0.191,0.000,0.191,0.120,4.000,0.437,0,0.368,134.490,0.916,0.191,148.661,0.931,1.000,0.000,0.346,109079,Bushido Karaoke,Dave D. Blues (how To Make It Sting Like A Career) (Album Version),2005
ARF3L8J1187B9B7866,"Athens, Greece",37.976,23.736,Astarte,0.353,0.537,black metal,1.000,SOQYHCL12A8C13E707,ARZJUGS1187B9AE3B9,-6.241,black metal,173.818,0.069,0.453,1.000,0.082,0.241,4.000,0.711,0,0.547,166.005,0.494,0.082,161.782,1.000,3.000,0.343,0.435,122610,Rise From Within,Risen From Within,2000
ARZU9NI1187B9AEE08,Karlstad,59.380,13.499,Babylon Disco,0.328,0.453,,0.000,SOXCCHE12AAFF43D5D,ARDVQKY1187FB3DC11,-16.156,breakcore,181.394,0.142,1.212,0.577,0.544,0.000,1.000,0.380,1,0.435,173.221,0.785,0.044,89.992,1.000,4.000,0.937,0.264,530926,Natsukashii,Multiplayer,2007
ARPNY981187B9ACB75,Switzerland,37.157,-63.933,Eluveitie,0.527,0.765,folk metal,1.000,SOHVOAF12A8C143ED2,ARGSXDC1187FB3EFC4,-14.481,death metal,78.184,0.492,1.439,0.492,0.335,3.315,0.000,0.651,0,0.529,78.184,0.286,0.058,111.127,1.000,3.000,0.636,0.651,416727,Evocation I - The Arcane Dominion,A Girls Oath,0
ARMI8BW1187FB57B2E,"New York, NY",37.157,-63.933,Kiss,0.587,0.590,,0.000,SOUTCRW12A8C13D937,AR8KOWK1187FB4CB95,-8.471,hard rock,240.457,0.258,0.438,0.258,0.438,0.000,2.000,0.021,1,0.206,240.457,1.000,0.220,91.413,1.000,1.000,0.940,0.632,297992,Revenge,Domino,0
ARF1PSM1187B9B802A,Not available,37.157,-63.933,Sugarbomb,0.352,0.484,texas,1.000,SOGRJSY12A8C13C25E,AR2P97D1187B9A2A55,-6.121,post-grunge,260.937,0.098,1.398,0.847,0.913,4.505,8.000,0.705,1,0.631,257.747,0.083,0.913,122.761,0.964,4.000,0.671,0.427,298752,Bully,Posterchild for Tragedy,2001
AR557N41187FB3E67F,"JyvA$?skylA$?, Finland",62.240,25.751,Swallow The Sun,0.494,0.653,via mistica,1.000,SOHVOBI12A5891E993,ARW5R811187B98BC96,-6.664,sympho black metal,509.492,0.156,0.655,0.000,0.294,0.000,3.000,0.459,1,0.560,479.295,0.000,0.294,165.908,0.998,4.000,0.519,0.621,316435,Hope,Doomed To Walk The Earth,2007
ARB5S4L1187FB4AD20,Not available,37.157,-63.933,Carlos Ponce,0.304,0.604,,0.000,SOAJEOO12A8C13A2FF,ARAUEGC1187B9A1C17,-8.704,male vocalist,269.975,0.144,2.055,0.507,0.637,0.253,1.000,0.378,0,0.410,258.955,0.639,0.163,84.631,0.868,5.000,0.899,0.371,154404,Carlos Ponce,Decir Adios,1999
ARAEX7Y1187FB42D36,"Severn, MD",37.157,-63.933,Toni Braxton,0.556,0.738,hip hop rnb and dance hall,1.000,SOQCQNU12A8C138694,AR30R5E1187B9AD78A,-3.825,dance pop,262.086,0.002,0.455,0.946,0.113,0.415,11.000,0.048,0,0.364,259.332,0.967,0.113,175.959,1.000,4.000,0.792,0.796,310752,The Essential Toni Braxton,He Wasn't Man Enough,2000
ARYBUAO1187FB3F4EB,"Chicago, IL",41.884,-87.632,Gene Chandler,0.394,0.570,classic pop and rock,1.000,SOQMDHI12A6D4F98DC,ARC1OPS1187FB4348C,-15.631,chicago soul,148.114,0.263,1.833,0.696,0.525,0.439,5.000,0.470,1,0.545,138.484,0.342,0.525,92.293,1.000,3.000,1.000,0.256,176894,The Duke Of Earl,Festival Of Love,1994
ARHB1961187B9B1732,California - LA,34.053,-118.245,Kofi,0.395,0.569,,0.000,SOLQIRG12A8AE47400,ARJRM4M1187B9B4462,-10.258,lovers rock,231.340,0.041,0.942,0.041,0.942,0.000,0.000,0.659,1,0.410,223.806,0.578,0.737,59.957,0.985,1.000,0.000,0.240,785963,Lovers Lounge Venue 7,Don't Let Go,0
ARSX6IX1187B9B640C,"Memphis, TN",35.150,-90.049,Big Star,0.497,0.741,classic pop and rock,1.000,SOJNRPI12AB018E779,ARHPPJK1187B9AC897,-7.724,power pop,241.606,0.029,0.404,0.601,0.043,0.000,4.000,0.391,0,0.501,233.419,0.677,0.043,160.680,1.000,4.000,0.463,0.374,592093,Keep An Eye On The Sky,Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],0
ARTAFV91187B9BA17C,Not available,37.157,-63.933,Stone Temple Pilots,0.576,0.789,,0.000,SOQKQJU12A58A7D262,ARSW5F51187FB4CFC9,-3.925,grunge,228.963,0.040,0.551,0.000,0.099,0.113,7.000,0.058,1,0.543,220.996,0.000,0.099,134.982,0.951,4.000,1.000,0.687,5312,Thank You,Down (LP Version),2003
ARD842G1187B997376,"Toronto, Ontario, Canada",43.649,-79.385,Blue Rodeo,0.448,0.636,canadian,2.000,SOCFJZY12A8151CDB5,ARGCEMX1187B9921A4,-5.972,country rock,213.342,0.357,0.497,0.663,0.184,0.000,2.000,0.601,1,0.713,202.739,0.571,0.029,189.068,1.000,4.000,0.618,0.473,129671,Are You Ready,Up On That Cloud,2005
AR695PK1187B996E35,"West Hartlepool, England",54.690,-1.232,The Jeremy Spencer Band,0.206,0.521,,0.000,SONLIAJ12A8C133459,AREBEX91187B9B34A1,-9.100,blues-rock,206.053,0.038,0.706,0.982,0.193,0.160,4.000,0.917,1,0.763,198.722,0.980,0.193,116.137,0.892,4.000,0.876,0.265,146604,Flee,Travellin' (Album Version),0
AR7MNIX1187B9A2A68,California - LA,34.053,-118.245,Tyrone Wells,0.378,0.690,,0.000,SOSAFCZ12AAFF41CD4,AR8897W1187B9B3AE6,-7.825,folk-pop,252.656,0.021,0.202,0.933,0.202,3.553,1.000,0.561,0,0.536,249.678,0.942,0.202,151.699,1.000,4.000,0.831,0.723,384801,Hold On,Baby Don't You Change,2005
ARRWAD71187FB3FE44,NY - New York City,40.715,-74.007,Martha Wainwright,0.498,0.704,rock and indie,1.000,SOJLKPC12A8C13A3A7,ARQDLYO12B3B352552,-10.512,folk-pop,251.167,0.169,1.269,0.000,0.512,0.000,2.000,0.705,1,0.701,237.650,0.331,0.321,153.396,1.000,3.000,0.935,0.636,265630,Martha Wainwright,Who Was I Kidding,2005
ARJAZLO11F4C83B642,Not available,37.157,-63.933,Bill Boyd's Cowboy Ramblers,0.000,0.000,,0.000,SONBXTX12A8C138834,ARVW64B1187B9A3C5D,-14.816,western swing,203.755,0.145,1.338,0.983,0.701,0.293,9.000,0.366,1,0.432,200.696,0.778,0.373,99.487,1.000,4.000,0.000,0.346,199793,Saturday Night Rag 1934-36 Volume 1,I Can't Tame Wild Women,0
ARDV4XV1187FB5A3F4,Not available,37.157,-63.933,Apache Indian,0.361,0.563,,0.000,SOGYTNT12A6D4F906F,AR1F7A61187B99F6EA,-8.149,dancehall,298.762,0.037,0.597,1.000,0.222,0.171,5.000,0.325,1,0.419,277.734,1.000,0.035,159.986,0.971,4.000,0.248,0.212,39787,Real People,Independent Girl (feat. Malki Singh),0
ARLUF1T1187FB3603B,Not available,37.157,-63.933,Ricardo Arjona,0.546,0.631,,0.000,SOPHJIS12AC3DF5FA3,ARKKWTD12086C16221,-10.208,latin,219.689,0.042,1.488,0.478,0.181,0.078,0.000,0.724,1,0.740,213.200,0.733,0.181,93.376,0.893,3.000,0.448,0.645,786584,Solo,La mujer que no sone (Album),0
AR1WU211187FB57E2B,"Colfax, CA",39.096,-120.951,Terry Riley,0.410,0.610,,0.000,SOVKAWI12A58A79B9D,ARQR1AI1187B9A9E2F,-16.387,free improvisation,349.204,0.056,3.169,0.000,0.631,2.566,6.000,0.687,0,0.694,344.648,0.120,0.208,95.074,0.850,7.000,0.555,0.430,248952,Lisbon Concert,Peace Dance,1992
ARAEX7Y1187FB42D36,"Severn, MD",37.157,-63.933,Toni Braxton,0.556,0.738,hip hop rnb and dance hall,1.000,SOXWZTG12A8C13AF7C,AR30R5E1187B9AD78A,-4.745,dance pop,258.481,0.058,0.051,0.905,0.051,0.340,6.000,0.462,0,0.408,248.262,1.000,0.051,91.066,1.000,4.000,0.972,0.600,299156,More Than A Woman,Let Me Show You The Way (Out),2002
AR65OLD1187FB5C103,Not available,37.157,-63.933,P.o.d,0.533,0.860,,0.000,SOILFHA12AB018A080,AR5H4CJ1187B9AE949,-4.960,alternative metal,267.807,0.061,1.024,0.115,0.416,0.212,5.000,0.024,1,0.188,252.105,0.810,0.111,96.980,0.985,4.000,1.000,0.604,571090,When Angels and Serpents Dance,Kaliforn-Eye-A (Feat. Mike Muir),0
ARMDE3V1187FB3EEFB,Not available,37.157,-63.933,The Last Days Of Jesus,0.354,0.524,,0.000,SOGZMUF12A67ADAE79,ARDMWTL1187FB4CFBF,-8.232,deathrock,292.571,0.135,0.984,0.880,0.143,0.090,4.000,0.201,1,0.188,271.935,0.515,0.143,145.185,0.864,4.000,0.118,0.527,66510,Alien Road,Death Song,2004
ARE2XN81187B98BB83,Not available,37.157,-63.933,Alexis HK,0.345,0.629,,0.000,SOTVHNP12A8C1376BF,ARVEJ9M1187FB4DC44,-9.885,chanson,167.288,0.345,1.110,0.896,0.596,0.000,4.000,0.064,0,0.217,162.244,0.664,0.343,116.099,1.000,4.000,0.945,0.304,150319,Belle Ville,Le Diable,0
ARMT23H1187B995083,"SAN ANTONIO, Texas",29.424,-98.495,Emilio,0.361,0.576,,0.000,SOITEFM12A8C13CE39,ARG06F81187FB35EE2,-9.618,tejano,191.555,0.000,0.500,1.000,0.500,0.148,4.000,0.554,1,0.576,182.462,1.000,0.186,94.895,1.000,4.000,0.456,0.249,212957,It's On The House,Somebody Stop Me,0
ARI6CSW1187B9AF09A,"Mi?1/2engladbach, Germany",37.157,-63.933,Eko Fresh feat. Ado,0.356,0.689,german,1.000,SOVGUDZ12AB017E644,AREBQ3B1187FB4E7A5,-5.771,pop rap,215.928,0.557,0.304,0.557,0.304,0.125,10.000,0.682,0,0.682,211.632,0.564,0.146,126.693,0.933,1.000,1.000,0.271,385499,Ekaveli,Ich bleib so wie ich bin,2007
AR3THYK1187B999F1F,Not available,37.157,-63.933,JoAPSo Gilberto,0.471,0.645,brazilian,2.000,SOOVQIU12A6D4FB6C9,ARFETPU124549A3F38,-32.331,brazilian jazz,333.897,0.350,1.594,0.294,0.681,0.000,7.000,0.000,0,0.161,325.114,0.000,0.147,76.953,0.998,5.000,0.361,0.335,55862,Live In Tokyo,Meditacao,0
ARBZAIL1187FB5B1C8,"Boston, MA",42.313,-71.089,Bob Margolin,0.327,0.556,,0.000,SOSEJIQ12AB017E7EB,AR5HB8S1187B9976D4,-12.651,blues-rock,126.511,0.024,0.720,0.490,0.174,0.000,11.000,0.228,1,0.374,121.702,0.000,0.174,110.168,0.960,4.000,0.920,0.234,547104,In North Carolina,You Rascal You,0
AR3O66A1187FB39519,Pennsylvania,40.995,-77.605,Sinch,0.406,0.538,,0.000,SOUBHGD12A8AE4685D,AR584781187FB3BAE8,-7.397,post-grunge,300.721,0.142,1.153,0.538,0.267,3.489,2.000,0.000,0,0.308,278.094,0.538,0.267,135.895,0.952,3.000,0.970,0.611,137777,Sinch,Plasma (Album Version),2002
ARN7OQ21187FB5A6B3,"Greenwood, MS",37.157,-63.933,Furry Lewis,0.368,0.573,,0.000,SOQKKCG12AB017D5C4,ARE36MM1187B991E50,-8.032,country blues,234.788,0.376,0.444,0.247,0.041,0.328,10.000,0.074,0,0.366,234.788,0.247,0.041,146.569,0.972,4.000,0.449,0.494,541577,Good Morning Judge,Old Hobo,2003
ARLZ2LD1187B9B17FD,"Bridgeport, CT",41.185,-73.199,Emilia,0.370,0.607,swedish,1.000,SOWXYMX12AB017F190,ARBFLKB119B3403633,-3.235,europop,174.811,0.028,1.008,1.000,0.331,0.154,7.000,0.351,1,0.340,169.558,0.885,0.331,86.620,0.921,4.000,0.477,0.569,542178,You're My World,You're My World,0
ARIRBO11187FB4B219,Not available,37.157,-63.933,Donna The Buffalo,0.375,0.576,folk,1.000,SOHGLOP12AB017DC66,ARWTFGY1187B992CBA,-5.864,zydeco,196.754,0.007,0.995,1.000,0.289,0.572,4.000,0.000,1,0.000,189.945,0.456,0.113,86.012,1.000,4.000,0.658,0.304,386501,Silverlined,Broken Record,0
ARQIAEA1187FB4F9F9,Not available,37.157,-63.933,Laidback Luke & Diplo,0.463,0.668,,0.000,SOFOCIL12AB01842E9,ARZ4G2N1187FB4802B,-6.268,tech house,431.516,0.029,0.861,0.888,0.389,0.131,10.000,0.448,0,0.531,421.878,1.000,0.158,126.958,0.980,4.000,1.000,0.240,513770,Hey!,Hey!,0
ARA6BH81187B98F3AF,Not available,37.157,-63.933,Modeselektor,0.396,0.741,european,1.000,SOIXCFZ12A8AE462F5,ARNZ8HQ1187FB4848F,-8.788,techno,256.313,0.186,0.357,0.000,0.357,0.000,2.000,0.723,1,0.508,247.769,0.379,0.210,205.972,0.966,4.000,0.785,0.769,134912,Hello Mom!,Tetrispack,2005
ARW0YFZ1187FB442DB,Not available,37.157,-63.933,Markscheider Kunst,0.446,0.541,russian,1.000,SOGTNRF12AB0186035,ARZ1SP51187FB3DCBE,-7.381,ska punk,222.641,0.088,0.438,0.694,0.438,0.000,5.000,0.523,1,0.536,217.455,1.000,0.225,140.033,0.904,4.000,0.275,0.240,805762,Utopia,Grustnaja,0
AR9Q3LP1187FB3D647,"New Orleans, LA",37.157,-63.933,Soilent Green,0.442,0.460,,0.000,SOTZGHE12A58A75DC4,ARNW1JU1187B9B88D3,-5.958,sludge metal,180.323,0.810,0.198,0.810,0.198,0.000,2.000,0.478,1,0.493,176.570,0.365,0.198,100.917,0.967,1.000,0.000,0.448,238004,A Deleted Symphony for the Beaten Down,Daydreaming the Color of Blood,2001
ARNFTGS1187B9A465F,California - LA,34.053,-118.245,Circle Jerks,0.414,0.667,los angeles,1.000,SOLMXIE12A8C1429A8,AR050VJ1187B9B13A7,-10.180,hardcore punk,122.644,0.062,1.000,0.000,0.653,8.231,1.000,0.322,0,0.383,113.528,0.036,0.653,173.669,0.943,4.000,0.304,0.666,609161,Wild In the Streets,Question Authority,1982
ARXLX5L1187FB47BED,Not available,37.157,-63.933,Crazy Horse,0.342,0.540,,0.000,SOCRNKC12A6D4FAE9D,ARCE5NR1187FB5636A,-13.771,country rock,133.302,0.203,0.358,0.897,0.358,0.084,9.000,0.122,1,0.445,125.028,0.612,0.164,152.729,0.865,4.000,0.000,0.573,57714,Scratchy: The Reprise Recordings [Includes Liner Notes],Dance_ Dance_ Dance  (Album Version),0
ARC5Q0L1187B98D463,Not available,37.157,-63.933,Enter the Haggis,0.407,0.620,folk,1.000,SOCWUXY12A58A7F1E8,ARII6CE1187B99C056,-10.648,celtic rock,399.882,0.015,1.783,0.721,0.384,3.663,3.000,1.000,1,0.548,394.043,0.089,0.384,85.399,0.960,4.000,0.430,0.459,699416,Let The Wind Blow High,Skyswimmer,1999
ARS7WBX1187B98CA38,Mississippi,32.585,-89.874,Buffalo Nickel Band,0.259,0.434,,0.000,SORBTDC12A6D4F4F6B,ARUETCI1187B9B7FB8,-18.095,country rock,200.254,0.031,1.643,0.425,1.643,0.000,7.000,0.638,1,0.526,193.747,0.425,1.643,163.759,1.000,4.000,0.623,0.191,80847,I've Got The World On A String,Palm Springs Jump,0
ARB1CNO1187FB4CE93,Not available,37.157,-63.933,45 Grave,0.399,0.597,los angeles,1.000,SOONSSK12A6D4F94E0,ARDMWTL1187FB4CFBF,-10.285,deathrock,118.386,0.249,0.286,0.900,0.286,0.438,9.000,0.067,1,0.421,110.010,0.697,0.111,173.581,0.847,4.000,0.004,0.215,38352,Sleep In Safety,Surf Bat (Album Version),1983
ARIT9Y51187FB364AE,"Alberta, Canada",54.499,-115.000,The Irish Rovers,0.399,0.589,celtic,1.000,SOLQBAW12AB0184198,ARIIJGR11F4C83ECE9,-9.181,irish folk,192.052,0.047,1.048,0.706,0.340,0.061,2.000,0.082,1,0.431,186.810,0.453,0.163,175.325,1.000,4.000,0.000,0.265,463068,Live In Concert,The Deep Blue Sea,0
AR280881187B98BA28,"Lund, Sweden",55.706,13.188,YGGDRASIL,0.347,0.522,,0.000,SOXMWPM12AB0185A0A,ARVHKZX1187B9B1F7C,-7.317,viking metal,328.698,0.339,0.908,0.807,0.353,0.282,7.000,0.878,0,0.735,312.726,0.661,0.065,104.186,0.869,3.000,0.928,0.419,651506,KvA$?llningsvindar Aver Nordront Land,Nordmark,0
ARLLRL61187B9B6698,"Tacoma, WA",47.255,-122.442,The Sonics,0.450,0.367,classic pop and rock,1.000,SOHNTCE12A3F1E997C,AREG18O1187FB3FDE7,-12.332,rock 'n roll,143.647,0.198,0.456,0.739,0.456,0.252,2.000,0.693,0,0.466,143.647,0.385,0.282,162.609,0.945,4.000,0.785,0.304,642828,Busy Body!!! Live In Tacoma 1964,Tall Cool One,0
ARKU3Z61187FB51DCA,"St Michael, Barbados ",13.112,-59.599,Rihanna,0.908,0.918,barbadian,3.000,SOKZTHA12A8C134830,ARTDQRC1187FB4EFD4,-6.146,dance pop,213.263,0.007,1.549,0.952,0.280,0.229,5.000,0.609,0,0.615,205.700,0.507,0.122,94.987,1.000,4.000,1.000,0.705,265313,Good Girl Gone Bad: Reloaded,Good Girl Gone Bad,2007
ARS2W231187B99EDEC,Not available,37.157,-63.933,Mase,0.415,0.631,,0.000,SOCHDNX12A67ADA90D,ARSZ6MA1187FB43D29,-6.630,pop rap,242.938,0.384,0.774,0.545,0.124,0.071,3.000,0.076,0,0.168,235.526,1.000,0.124,93.871,1.000,4.000,1.000,0.787,16681,Harlem World *Cancelled*,What You Want [feat. Total] (Album Version),0
ARQVLQJ1187B98F11F,Not available,37.157,-63.933,Mau Mau,0.312,0.440,,0.000,SOVQPMO12A6D4F8B8E,AR426QR1187FB4546C,-7.106,progressive house,233.404,0.226,1.338,0.579,0.734,0.000,7.000,0.353,1,0.549,228.844,0.386,0.734,195.874,0.985,3.000,0.620,0.266,56247,Made In Italy,Balon Combo,1994
ARXWAQQ1187B9AE954,"Newark, NJ",37.157,-63.933,Redman,0.494,0.743,soul and reggae,1.000,SORWHWY12A6702038E,AR05OJD1187B9B99A6,-10.296,hip hop,124.186,0.058,2.953,0.579,0.652,0.000,1.000,0.074,0,0.492,121.005,0.000,0.162,85.008,1.000,5.000,1.000,0.570,8552,Malpractice,WKYA (drop),2001
AR7C6G11187B9B4C1E,"The Bronx, New York",37.157,-63.933,Jennifer Lopez,0.561,0.877,pop and chart,1.000,SOESXET12A8C13DFA0,ARKSZW81187B9B695D,-10.447,dance pop,211.800,0.025,1.727,0.106,1.435,3.373,4.000,0.689,1,0.669,201.932,0.106,1.435,201.792,1.000,4.000,0.677,0.542,308121,Como Ama Una Mujer,Por Arriesgarnos,2007
ARIXPDI11E90579CD5,Not available,37.157,-63.933,Los Gaiteros de San Jacinto,0.316,0.370,,0.000,SOQKGQF12AB0184865,ARP0UVB1187B99DA6E,-21.854,cumbia,234.527,0.089,0.475,0.769,0.123,0.374,2.000,0.812,0,0.779,224.589,0.192,0.123,171.123,1.000,4.000,0.000,0.192,559373,Un Fuego De Sangre Pura:  Los Gaiteros de San Jacinto from Colombia,El Corcovado (The Wood-Quail),0
ARJ7SQ31187B9AF432,"Barking, Essex, England",37.157,-63.933,Billy Bragg & Wilco,0.529,0.704,british,2.000,SOSIMGO12A6D4FB491,AR8HD0Q1187FB4F2DB,-7.460,urban folk,207.986,0.099,0.839,0.266,0.337,0.142,9.000,0.449,1,0.453,192.784,0.062,0.087,119.066,0.949,4.000,0.802,0.414,65623,Mermaid Avenue,She Came Along To Me (LP Version),0
ARFSPOV1187B9B2363,"London, England",37.157,-63.933,Basement Jaxx,0.531,0.804,british,4.000,SOAHYMX12AB0182021,ARMQHKX1187FB4C16B,-4.665,progressive house,161.854,0.121,0.348,1.000,0.348,0.322,7.000,0.057,1,0.373,149.537,0.395,0.041,130.862,1.000,7.000,1.000,0.595,344654,Rooty,Sfm,2001
ARAIJG51187B9B97A4,Not available,37.157,-63.933,CafA(c) Quijano,0.352,0.552,,0.000,SOIAJUT12A8AE4888C,ARBHW3X1187B999013,-4.129,pop rock,205.400,0.004,0.932,0.051,0.367,0.206,2.000,0.086,1,0.291,201.822,0.434,0.078,104.036,0.995,4.000,0.605,0.359,138556,La Extraordinaria Paradoja Del Sonido Quijano,Hablando A Un Cristal,1999
ARA1UU51187FB5A70B,New Jersey,37.157,-63.933,The Misfits,0.548,0.854,horror punk,2.000,SOIOCUC12A8C13EDAA,AR050VJ1187B9B13A7,-9.742,horror punk,133.276,1.000,0.627,1.000,0.627,0.195,2.000,0.293,1,0.368,129.968,0.869,0.262,83.953,0.921,1.000,0.000,0.738,111988,Collection 2,Halloween II,1981
ARDY3451187B9A0226,"Dry Ridge, KY",38.682,-84.594,Skeeter Davis,0.396,0.604,,0.000,SOZBWGI12AB017D445,ARA7YDA1187B9A5776,-13.321,country rock,160.757,0.127,0.352,0.361,0.352,0.112,2.000,1.000,1,0.829,152.265,0.896,0.154,148.653,0.978,4.000,0.000,0.258,331317,The End Of The World,Foggy Mountain Top,1963
AROSW2I1187FB44866,Not available,37.157,-63.933,Sonora Carruseles,0.365,0.560,,0.000,SOCKRAI12A81C20385,ARHEQ501187FB4F898,-5.579,salsa,297.795,0.723,0.536,0.723,0.536,0.229,9.000,0.524,1,0.448,291.765,0.709,0.118,54.192,1.000,1.000,0.000,0.335,231129,Que No Pare La Rumba,Las Muchachas,0
AR50Z881187B9BA197,"Jacksonville, FL",30.331,-81.656,Jack Sheldon,0.316,0.407,,0.000,SOBSGAZ12A8C13A351,AR58IM61187FB48368,-13.157,bebop,319.399,0.473,0.227,0.656,0.227,0.357,0.000,0.417,1,0.209,309.081,0.281,0.049,113.097,0.945,4.000,0.000,0.266,257984,Playing For Change,Dear Ann,0
ARYCP7D1187B99516B,"Toronto, Canada",43.649,-79.385,Pat Travers,0.384,0.566,canadian,1.000,SODOSRS12A8C144552,ARH3TO11187FB39019,-7.284,blues-rock,225.201,0.639,0.510,0.639,0.510,0.000,11.000,0.512,0,0.684,214.332,0.430,0.286,138.966,1.000,1.000,0.000,0.335,611929,Putting It Straight,It Ain't What It Seems,0
ARZEBW31187FB586EA,Not available,37.157,-63.933,Anne Dudley,0.352,0.543,production music,1.000,SOZOIKO12A8C133726,AR1YFM81187FB3DC28,-19.597,trip hop,177.449,0.002,0.992,0.347,0.363,2.061,5.000,0.126,1,0.349,168.211,0.347,0.363,172.223,0.957,4.000,0.776,0.269,188828,The 10th Kingdom,Still Lost in the Forest,2000
ARRJNTE1187FB44E12,Not available,37.157,-63.933,Casiotone For The Painfully Alone,0.394,0.665,dance and electronica,1.000,SOMWLTZ12AB0182E86,AREX9GE1187FB41987,-9.310,trip hop,197.250,0.017,0.656,0.877,0.323,0.084,1.000,0.548,1,0.291,197.250,0.797,0.156,180.094,0.878,4.000,0.576,0.706,416628,Vs. Children,White Jetta,2009
ARKL4LE1187B98FDBC,Pennsylvania,37.157,-63.933,Billy Price_ Fred Chapellier,0.280,0.355,,0.000,SOBBKHN12AC468BC73,ARUT0381187B98FDBD,-7.597,blues,280.555,1.000,0.450,1.000,0.450,0.078,9.000,0.106,1,0.138,276.910,0.584,0.186,118.136,1.000,1.000,0.000,0.212,597233,Night work,The wrong woman,0
ARYGXKQ11E2835CE3B,"New York, NY [Queens]",37.157,-63.933,Styles P,0.473,0.744,hip hop rnb and dance hall,1.000,SOVFUCQ12AB0185388,AR6GR981187FB5184A,-11.895,rap,85.028,0.318,4.954,0.000,0.273,0.223,6.000,0.360,0,0.371,81.032,0.199,0.273,93.412,1.000,3.000,0.949,0.536,448487,The Ghost In the Machine,Intro,2002
AR8U8G41187B9A833B,Not available,37.157,-63.933,Tim Exile,0.302,0.621,deutschland,1.000,SOBNYPF12AB0179B22,ARUQFOR1187FB500CD,-6.628,breakcore,305.554,0.194,0.325,0.855,0.325,0.000,10.000,0.255,0,0.285,293.030,0.556,0.065,116.795,1.000,4.000,0.772,0.550,532011,Listening Tree,Family Galaxy,2009
ARVML4B1187FB52324,"Newark, NJ",40.732,-74.174,Leroy Hutson,0.397,0.530,,0.000,SODKDRR12AB0186636,ARWHBBA1269FB37A28,-13.525,jazz funk,228.493,0.021,0.839,0.890,0.435,0.183,10.000,0.802,0,0.724,217.577,0.834,0.232,151.064,0.891,4.000,0.684,0.376,467076,Leroy Hutson Selected Hits Vol. 2,Never Know What You Can Do (Give It A Try) - Original,0
AR0LPDJ1187B9919F1,"Belfast, Northern Ireland",54.596,-5.935,Derek Bell,0.327,0.371,uk,1.000,SOQDIQK12A8C13CB23,ARXNAMY1187FB55BB4,-10.507,celtic,268.329,0.005,1.967,0.000,0.495,0.000,7.000,0.148,1,0.347,261.660,1.000,0.495,89.158,1.000,4.000,0.704,0.335,296703,Tears Of Stone,Sake In The Jar,0
ARGBNIX11F50C50A01,Not available,37.157,-63.933,Anna Vissi,0.419,0.632,,0.000,SOMZIPX12B34F32E77,ARNQAVF11F4C844C04,-12.712,british pop,296.306,0.102,0.550,0.844,0.189,0.154,11.000,0.002,1,0.209,287.010,0.167,0.189,166.891,0.914,4.000,0.799,0.528,391698,Music Guide - Athens,Den Me Agapas,0
ARH09RT1187FB4A843,Not available,37.157,-63.933,OV7,0.431,0.577,latin,1.000,SOBRVEP12AC468E74B,ARKAIBT1241B9CB7F1,-6.231,ballad,164.336,0.023,1.888,0.836,0.750,0.340,4.000,0.077,1,0.435,156.520,0.742,0.465,105.976,0.985,4.000,1.000,0.435,449723,CD00,Volvere,2000
ARFLHWV1187FB4E77F,"Jasper, AL",37.157,-63.933,Sandy Posey,0.333,0.496,,0.000,SOCWCNX12AB0185027,ARM5JLS1187FB3615B,-12.892,ballad,125.361,0.717,0.470,0.717,0.470,2.038,4.000,0.937,1,0.786,117.383,0.913,0.156,120.920,0.961,1.000,0.000,0.215,663900,One Fine Day,When Will I Be Loved,1990
