,artist.hotness,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotness,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year
5701,0.37082899,AR0693R1187FB59D32,Dusminguet,world,1.0,0.9620000000000001,0.29708,0.9620000000000001,0.29708,168.69832,0.293,0.546788717,0.0,0.733,37.15735675013362,Not available,-63.93335786851952,-8.275,1,0.5760000000000001,155097,Vafalungo,ARG17O11187FB4A8DA,0.36841373299999997,SOSNTPX12A8C137371,166.05200000000002,0.499,0.11522,152.168,rumba,0.97356304,1.0,0.0,Disco Jonki,1998
3823,0.35300068799999995,ARSF4161187B9B449F,The Gone Jackals,,0.0,0.068,0.49063999999999997,0.513,0.06612,207.33342,4.87,0.44104996,10.0,0.243,37.15735675013362,Not available,-63.93335786851952,-5.817,1,0.451,457877,Out And About With...,ARII7EM1187FB5400D,0.37598430200000005,SOIVRIF12AB0186852,197.41,0.124,0.06612,142.80100000000002,blues-rock,0.7963535909999999,4.0,0.28300000000000003,Janus (Riff Monster - topical),0
2621,0.568201422,ART4QZC1187FB51612,Janet Jackson,pop and chart,1.0,0.099,3.1293599999999997,0.502,1.58554,67.10812,3.779,0.88169473,2.0,0.603,37.15735675013362,Los Angeles &amp; New York,-63.93335786851952,-19.99,0,0.6729999999999999,225900,Rhythm Nation,AR5DC8S1187B9958BE,0.489038209,SOBKMDD12A58A7F476,60.511,0.066,1.32715,120.45,dance pop,1.0,5.0,0.648,Interlude: Livin'...In Complete Darkness,0
2181,0.26173013,ARPTHEV123E29C17B3,Flowin Immo et Les Freaqz,,0.0,0.405,1.70059,0.615,0.49818999999999997,185.10322,2.496,0.369988124,4.0,0.138,37.15735675013362,Not available,-63.93335786851952,-6.79,0,0.33899999999999997,758701,Immoment,ARB0WNP1187B9AC4AB,0.299877488,SOETVON12AB0181732,173.24400000000003,0.156,0.19685999999999998,51.714,hip hop,1.0,4.0,0.0,Immonumental,2009
4125,0.4104772,ARFKYG51187FB4CE41,April Wine,,0.0,0.6409999999999999,0.6575,0.6409999999999999,0.6575,214.43873,0.35100000000000003,0.656759788,4.0,0.705,44.646159999999995,"Halifax, Nova Scotia, Canada",-63.573919999999994,-12.550999999999998,1,0.53,274438,Nature Of The Beast,ARMXJIZ1187FB4D8A0,0.5131897360000001,SOZJQGK12A6D4FD5BE,210.982,0.43,0.43575,138.572,pop rock,0.957625745,1.0,0.0,Caught In The Crossfire,1981
877,0.40658168,ARVMFE61187B992463,Darwin Hobbs,gospel,1.0,0.613,13.3073,0.762,0.49926000000000004,352.86159,0.42700000000000005,0.526515278,8.0,0.5539999999999999,37.15735675013362,Not available,-63.93335786851952,-9.055,1,0.565,27497,Broken,AR6AJHY1187B996626,0.37598430200000005,SOPAZAM12A6D4F6F05,343.458,0.639,0.12782000000000002,41.21,religious music,0.8851587540000001,4.0,0.0,You Are God (Broken Album Version),2003
3856,0.348000019,ARNCOPS1187FB5A086,Dolores Keane,,0.0,0.461,0.90364,0.623,0.21261,249.93913999999998,0.49,0.519780641,7.0,0.593,37.15735675013362,Not available,-63.93335786851952,-16.454,1,0.648,740437,Night Owl,AR7LKYU1187B9A8A3A,0.21204540600000002,SOILAJR12AC3DFB3BA,245.894,0.623,0.21261,180.532,irish folk,1.0,3.0,0.997,Dangerous Dance,0
6079,0.427795699,AR1E4V11187B99F400,Telecast,,0.0,0.315,0.8853,0.56,0.8853,197.98158999999998,0.43799999999999994,0.569245396,4.0,0.302,34.053490000000004,California - LA,-118.24531999999999,-14.258,1,0.494,64378,The Beauty of Simplicity,ARNP1U51187B9A4D8B,0.27490701,SOFCFGG12A6D4FB5F8,191.988,0.523,0.53268,84.95100000000001,modern rock,0.9604063840000001,4.0,0.805,Covered (The Beauty Of Simplicity Album Version),0
6923,0.379228069,AR22KLC1187B98E812,Kaija Koo,finnish,1.0,0.085,0.27765,0.0,0.27765,240.45668999999998,3.262,0.50087616,6.0,0.321,37.15735675013362,Not available,-63.93335786851952,-6.858,1,0.483,217876,Tuulten viemA$?A$? 1994 Juhlapainos,AR6GC1B1187FB437F5,0.548412286,SONIYKB12A8C13C92A,229.158,0.131,0.27765,115.979,humppa,0.8647211570000001,4.0,0.336,Tule lA$?hemmA$?s Beibi,1993
149,0.544446277,AR5LZJD1187FB4C5E5,Britt Nicole,,0.0,0.057999999999999996,0.64194,0.826,0.26421,204.06812,0.415,0.669500125,6.0,0.606,35.66693, NC,-80.46935,-5.157,1,0.514,696947,Hanging On (Premiere Performance Plus Track),ARSLAVY1187B9BA622,0.23642018199999998,SOGXFIF12A58A78CC4,193.562,0.89,0.07628,160.165,ccm,1.0,4.0,1.0,Hanging On (Medium Key Performance Track Without Background Vocals),0
9112,0.45859540299999996,AR1ZYLH1187B98C159,Naughty By Nature featuring Phiness,rock and indie,1.0,0.17800000000000002,0.20272,0.655,0.20272,241.24036,0.177,0.6797491240000001,1.0,0.042,37.15735675013362,"East Orange, NJ",-63.93335786851952,-9.742,0,0.314,295644,Nineteen Naughty Nine Nature's Fury,ARHIC3Q1187B9B1773,0.386790177,SOIMLOI12A8C1383C0,226.37099999999998,1.0,0.20272,107.936,gangster rap,0.999296643,3.0,1.0,Live Then Lay,0
3729,0.30790209399999996,ARDQO721187FB3C6D9,Rodney O & Joe Cooley,,0.0,0.091,1.05226,0.225,1.05226,346.22649,2.2640000000000002,0.41578460799999994,6.0,0.634,37.15735675013362,Not available,-63.93335786851952,-13.262,0,0.586,662089,Greatest Hits,ARLKYJK1187B99ACF1,0.386790177,SOZMMFV12AB0183F74,322.74,0.8109999999999999,0.8174899999999999,118.93299999999999,miami bass,0.931449931,4.0,1.0,Supercuts,1995
9144,0.526549035,ARDZQ5U1187B9ADEAE,John Fogerty,classic pop and rock,1.0,0.21100000000000002,2.3981,0.998,1.26035,354.35057,3.988,0.733637825,4.0,0.457,37.8695,"Berkeley, CA",-122.2705,-7.332999999999999,0,0.455,202553,Eye Of The Zombie,ARSAIUN1187FB398D3,0.408110884,SOLWVPV12A8C136FC7,337.56,0.145,1.26035,105.131,roots rock,0.9180341590000001,4.0,0.685,Soda Pop,1986
2180,0.450546674,ARPNDSH1187B9B942F,Sui Generis,,0.0,0.095,0.07969,0.0,0.07969,319.00689,0.0,0.576404205,9.0,0.259,37.15735675013362,Not available,-63.93335786851952,-14.886,0,0.428,509704,Adios Sui Generis Vol III,ARV4TAT1187FB3BDE8,0.266955186,SOGKRNG12AB01862A3,313.934,0.21600000000000003,0.07969,109.305,cumbia,0.901803307,5.0,0.795,Bubulina,1975
4422,0.507115549,ARB6OGR1187FB4D43D,M83,shoegaze,1.0,0.19699999999999998,4.0115099999999995,0.0,0.2497,219.24526,0.9840000000000001,0.823548253,7.0,0.446,43.58015,"Antibes, France",7.121230000000001,-11.450999999999999,1,0.569,216244,Saturdays = Youth,ARGCQH71187B9B6921,0.852088918,SODEIVI12A8C13266D,208.672,0.0,0.2497,96.04700000000001,shoegaze,1.0,7.0,0.841,You Appearing,2008
3137,0.594627867,ARZQ7QA1187B9AD08B,Prince,funk,3.0,0.037000000000000005,0.54022,0.496,0.02343,210.70322000000002,4.365,0.831928825,4.0,0.11,37.15735675013362,"Minneapolis, MN",-63.93335786851952,-9.754,1,0.491,53746,The Hits/The B-Sides 3,ARG5N201187FB570F1,0.49271364,SOIRBSI12A58A7A859,203.31400000000002,1.0,0.02343,119.956,dance rock,0.955469165,4.0,0.973,Escape ( LP Version),0
4214,0.39362217200000005,AR7CCS31187B98C531,Tom Barabas,,0.0,0.02,1.40952,0.6509999999999999,0.81134,455.02649,0.43799999999999994,0.448025346,2.0,0.684,37.15735675013362,Not available,-63.93335786851952,-17.604,1,0.9640000000000001,536681,Classical Healing - Tom Barabas,ARQGTFX1187B98E861,0.239629098,SOSXSIN12AB0180963,443.71,0.607,0.51075,100.148,meditation,0.9540429309999999,4.0,1.0,Canon In D,0
3998,0.804219797,AR6PJ8R1187FB5AD70,Shakira,colombian,1.0,0.001,0.48067,0.447,0.48067,246.43873,0.107,0.833178561,7.0,0.044000000000000004,37.15735675013362,"Barranquilla, Colombia",-63.93335786851952,-6.025,1,0.573,528854,Laundry Service,ARBHW3X1187B999013,0.7731945,SOUSXAY12A8C1358FA,235.09599999999998,0.885,0.16007000000000002,93.98200000000001,dance pop,1.0,4.0,0.662,Poem To A Horse,2001
2595,0.35236409799999996,ARYXGST1187B991071,Uman,,0.0,0.11199999999999999,2.60677,0.708,2.60677,319.08526,6.687,0.533504314,9.0,0.556,50.50101,Belgium,4.47684,-16.062,0,0.62,529117,Conversations with God: A Windham Hill Collection,ARYQWJD1187FB54142,0.552705114,SOIAMCP12AAF3B2F72,310.95,0.297,2.4201099999999998,160.048,chill-out,0.895586304,4.0,0.565,The White Spirit,0
8660,0.362174491,AR4YY6D1187B9AEC44,Spooky Tooth / Mike Harrison,,0.0,0.102,2.64646,0.102,2.64646,384.7571,2.717,0.5592635020000001,2.0,0.40700000000000003,37.15735675013362,Great Britain / UK,-63.93335786851952,-9.947000000000001,1,0.446,15791,That Was Only Yesterday - An Introduction To,ARPISA41187FB3DE42,0.8071744340000001,SOOHPYN12A67020C87,380.54,0.155,2.4262099999999998,134.804,blues-rock,0.941714031,1.0,0.0,I Am The Walrus,1970
9916,0.399098558,ARWHVAC123E29C221D,Willie Isz,,0.0,0.851,0.99269,0.851,0.99269,338.72934,0.0,0.0,1.0,0.0,37.15735675013362,Not available,-63.93335786851952,-6.9879999999999995,1,0.08900000000000001,476059,Georgiavania,ARUAHWJ12454A4CA1B,0.385950835,SOXVMZV12A8C142488,331.564,0.166,0.48036999999999996,83.573,dirty south rap,0.836233555,1.0,1.0,Violet Heart Box,2009
4181,0.420001071,ARDCE3Q1187B99D0D7,Non Phixion,,0.0,0.011000000000000001,0.8507100000000001,0.5870000000000001,0.22916,222.56281,0.49700000000000005,0.648069465,10.0,0.1,37.15735675013362,Not available,-63.93335786851952,-5.724,0,0.5660000000000001,191415,Everything Is Nice: The Matador Records 10th Anniversary Anthology,AR5TZFO1187B98E58E,0.522131585,SOEFIUU12A8C133A2B,202.46099999999998,1.0,0.22916,96.09299999999999,hardcore hip hop,0.922152407,4.0,1.0,Sleepwalkers,1999
6440,0.60797181,ARFVYJI1187B9B8E13,Pearl Jam,grunge,4.0,0.128,0.87777,1.0,0.25006999999999996,268.69506,0.223,0.81444811,10.0,0.19699999999999998,47.603559999999995,"Seattle, WA",-122.32943999999999,-8.052999999999999,1,0.215,391562,Riot Act,ARN5NHX1187FB4F755,0.758095181,SOQJPYF12AF72AA8E2,251.304,0.877,0.25006999999999996,94.916,grunge,0.954857727,4.0,0.5429999999999999,You Are,2002
926,0.35236409799999996,ARYXGST1187B991071,Uman,,0.0,0.039,1.05485,0.0,0.45627,344.2673,5.19,0.533504314,1.0,0.371,50.50101,Belgium,4.47684,-15.305,1,0.602,529899,You Are Here,ARYQWJD1187FB54142,0.239629098,SORPMDJ12AAF3B3F8E,327.57,0.10099999999999999,0.15436,99.96799999999999,chill-out,0.895586304,4.0,0.91,People of cloud nine,0
5857,0.472670741,ARYGXKQ11E2835CE3B,Styles P & The Evil Genius DJ Green Lantern,hip hop rnb and dance hall,1.0,0.043,0.52673,0.27,0.17135999999999998,235.04934,0.0,0.743792498,7.0,0.131,37.15735675013362,"New York, NY [Queens]",-63.93335786851952,-9.338,1,0.33399999999999996,724918,The Green Ghost Project (Clean),AR6GR981187FB5184A,0.38293509,SOJHOTE12AB018B253,230.12099999999998,0.10300000000000001,0.17135999999999998,167.873,rap,1.0,4.0,0.32,Shadows,0
6241,0.362218957,AR7KA5V1187FB44E6B,The Del McCoury Band,folk,1.0,1.0,0.22769,1.0,0.22769,170.94485,0.171,0.6087035679999999,4.0,0.828,37.15735675013362,Not available,-63.93335786851952,-11.732000000000001,1,0.486,757779,The Family,ARQJR4T1187FB3D259,0.26586104899999996,SOVGRWF12A8C144940,162.55700000000002,0.789,0.22769,143.431,bluegrass,1.0,1.0,0.342,She's Left Me Again,0
8599,0.409712678,ARIVB351187B9B485E,Porno For Pyros,,0.0,0.018000000000000002,0.16144,1.0,0.16144,223.05913999999999,0.106,0.624967106,5.0,0.096,37.15735675013362,"MILWAUKEE, Wisconsin",-63.93335786851952,-8.961,1,0.326,673082,Rev,ARE8GLF1187FB52532,0.27368966699999997,SOLMLRP12AB01890AF,206.025,1.0,0.16144,151.741,dance rock,1.0,4.0,0.838,Satellite Of Love (Album Version),0
6532,0.524477184,ARYBGMF1187FB4D82C,Berlin,classic pop and rock,1.0,0.027000000000000003,0.12758,0.919,0.12758,231.18322,0.32799999999999996,0.651772659,11.0,0.08199999999999999,37.15735675013362,"Los Angeles, CA",-63.93335786851952,-9.424,1,0.39299999999999996,200895,Metro: Greatest Hits,ARPMB2A1187FB4D306,0.215080319,SOLQWHJ12A8C135A13,225.669,1.0,0.12758,131.989,dance rock,0.9999802320000001,4.0,0.0,Now It's My Turn (Aqualite Mix),2004
1135,0.46682699299999997,ARBJSO81187B9BA09B,Soda Stereo,rock en espanol,1.0,0.19399999999999998,3.11278,0.529,2.56415,343.56199999999995,3.158,0.711165787,4.0,0.46799999999999997,37.15735675013362,Not available,-63.93335786851952,-11.947000000000001,0,0.429,511645,Ruido Blanco,ARL3VGT1187FB40E8E,0.270775999,SODJAUI12AB0188C5E,332.806,0.177,2.27487,104.521,rock,1.0,4.0,0.244,Persiana Americana (Live),1987
1491,0.552413346,AR6G4V01187B9AD086,Queens Of The Stone Age,stoner rock,3.0,0.07,0.9950899999999999,1.0,0.2375,82.85995,0.172,0.7986451790000001,4.0,0.302,37.15735675013362,Not available,-63.93335786851952,-19.368,0,0.639,9856,Lullabies To Paralyze,ARRP8TZ1187B98DB84,0.71817979,SOGMESY12A67020F25,80.167,1.0,0.2375,159.21200000000002,stoner metal,0.9206860509999999,3.0,0.37799999999999995,This Lullaby,2005
3221,0.42080185,ARHL8SP1187B98F8A3,Sick Of It All,new york,2.0,0.917,0.27846,0.917,0.27846,171.07546000000002,0.107,0.6906262559999999,10.0,0.217,40.71455,Virginia,-74.00712,-2.388,1,0.11800000000000001,803175,Based On A True Story,AR0O3AV1187FB4D030,0.748424605,SOBKGSR12AB0184A57,168.472,0.0,0.27846,113.198,hardcore punk,1.0,1.0,0.109,Death Or Jail,2010
6006,0.380917171,ARGF5QG1187B9AC84F,Geiom Feat. Marita,,0.0,0.0,1.26814,0.91,0.41315,363.38892999999996,0.0,0.505099139,1.0,0.569,37.15735675013362,Not available,-63.93335786851952,-9.982999999999999,1,0.406,817542,The Sound of Dubstep,ARX0HHD1187B98F304,0.582344286,SONNXKA12AB018A294,348.311,1.0,0.19856,140.02200000000002,dubstep,1.0,4.0,0.387,Reminissin',0
4426,0.34497245600000004,AR0PUK71187B9AC3C0,Marvin Hamlisch,,0.0,0.004,0.73524,0.9940000000000001,0.1178,209.34485,0.42100000000000004,0.492199331,6.0,0.499,40.71455,"New York, NY",-74.00712,-16.43,1,0.462,406415,The Spy Who Loved Me (Soundtrack),AR8LHBN1187FB378AF,0.582756026,SOBTTGX12AB017EEE8,201.195,0.363,0.1178,92.87,show tunes,0.864247512,4.0,0.579,Ride To Atlantis,1977
4850,0.34054408,ARNARI81187FB3C9A7,Flora Purim,,0.0,0.141,0.3924,0.578,0.3924,242.83382999999998,0.0,0.479755041,2.0,0.253,37.15735675013362,"Rio de Janeiro, Brazil",-63.93335786851952,-19.173,1,0.483,275330,Encounter,ARI4RPW1187B9B862D,0.26586104899999996,SOROJLB12A81C2178B,232.59400000000002,0.263,0.3924,75.297,latin jazz,0.94893525,5.0,0.83,Tomara (I Wish),1994
6641,0.403588238,ARZFRQM1187B9A9772,Vanessa Daou,,0.0,0.348,0.90935,0.606,0.38008000000000003,252.86485,0.0,0.570825323,4.0,0.061,37.15735675013362,Not available,-63.93335786851952,-11.165999999999999,0,0.251,409164,Joe Sent Me,AR20YMY1187B990B28,0.386790177,SOTKTCQ12AB01863FF,244.187,0.6729999999999999,0.38008000000000003,113.96799999999999,chill-out,0.965454927,4.0,0.5579999999999999,Black & White,0
3398,0.512226738,AR035N21187FB3938E,BT,trance,2.0,0.006999999999999999,1.12184,1.0,0.2382,506.27873,0.20600000000000002,0.786427083,6.0,0.138,34.23294,Earth,-102.4102,-11.59,0,0.222,725628,In Search Of Sunrise 1,AR7M4QL1187B9AE979,0.43483809,SOAUXQN12AB018D2F6,491.119,0.867,0.2382,136.003,electronica,0.999989369,4.0,0.152,Mercury & Solace,2000
4612,0.337507289,ARCCRTI11F4C845308,White Heart,,0.0,0.025,2.22335,0.28800000000000003,0.98864,285.43955,0.0,0.477364753,9.0,0.775,37.15735675013362,Not available,-63.93335786851952,-10.88,1,0.778,148169,Powerhouse,ARIYJXD1187B98C70E,0.427446572,SOKSXUB12A6D4F80DB,265.16,0.7070000000000001,0.67918,96.911,ccm,1.0,4.0,0.17600000000000002,Answer The Call (Powerhouse Album Version),0
2321,0.34027550700000003,AR00LNI1187FB444A5,Bruce BecVar,,0.0,0.092,1.6784,0.0,0.13527,226.82077,1.214,0.471212607,0.0,0.396,37.15735675013362,Not available,-63.93335786851952,-12.777999999999999,1,0.442,111881,Rhythms Of Life,AR0F54F1187FB44536,0.518759898,SOCCSCK12A58A7B859,224.22299999999998,0.561,0.13527,45.43,meditation,0.987277744,4.0,1.0,Razamataz,0
489,0.34835002200000004,ARV6QHT1187FB5537A,Nana Caymmi,,0.0,1.0,0.31126,1.0,0.31126,216.86812,0.195,0.523633032,11.0,0.611,37.15735675013362,Not available,-63.93335786851952,-13.774000000000001,0,0.4,34130,Sangre De Mi Alma,AR6W2ZH1187FB55ECB,0.26586104899999996,SOIKLHC12A6D4FA158,206.954,0.26899999999999996,0.14379,179.575,brazilian pop music,1.0,1.0,0.0,Solamente Una Vez,0
4877,0.501825944,AR5ZVJ91187B99083A,Soulwax,belgian,2.0,0.024,1.40601,0.532,1.40601,274.78159,4.812,0.803087355,11.0,0.037000000000000005,51.05563,"Ghent, Belgium",3.72856,-9.061,1,0.5760000000000001,123789,Leave The Story Untold,ARQO1WZ1187FB55FCD,0.48306456,SOGHBHI12A6D4FA67E,265.346,0.243,1.05039,96.02,dance rock,1.0,4.0,0.36700000000000005,Soul Simplicity,1996
9222,0.512812103,ARZBOES1187FB40178,Carlos Baute,carlos baute colgando en tus manos nada se compara a ti,1.0,0.07200000000000001,2.03304,0.32299999999999995,0.53597,236.77342000000002,0.0,0.603843765,9.0,0.5870000000000001,37.15735675013362,Not available,-63.93335786851952,-4.548,0,0.48700000000000004,586019,Directo en tus manos,ARKKWTD12086C16221,0.266955186,SOAIAWN12AB0187356,236.773,0.369,0.37063,122.645,cumbia,0.9848435329999999,5.0,0.7490000000000001,Pobre diabla (Directo 09),0
3925,0.370679834,ARYLSGC11F43A69EF6,Los Amigos Invisibles,,0.0,0.365,0.58168,0.7809999999999999,0.58168,218.67057000000003,0.0,0.700716633,9.0,0.5429999999999999,37.15735675013362,Venezuela,-63.93335786851952,-6.505,0,0.503,238129,The New Sound of the Venezuelan Gozadera,AR0JURX1187FB3C8FF,0.569049035,SOBHHSV12A8C142BF5,209.676,0.575,0.30268,109.35,funk rock,0.939688167,4.0,0.374,Ultra-Funk,1998
9881,0.34253700299999995,AR126G61187B9B88A6,Candy Lo,mandarin,1.0,0.402,0.13347,0.49700000000000005,0.13347,202.57914,0.456,0.484463044,3.0,0.609,37.15735675013362,Not available,-63.93335786851952,-8.374,1,0.57,542670,Fantasy,ARISRD71187FB57AE8,0.34916690200000006,SOJDFOK12AB018211B,198.676,0.0,0.13347,124.01899999999999,chinese music,0.940824497,4.0,0.0,Qu Ni De Hun Li,2001
7468,0.547746275,ARJG2ID1187B9A767E,The Jam,uk,2.0,1.0,0.31131,1.0,0.31131,157.3873,0.258,0.778142723,1.0,0.851,51.31476,"Woking, Surrey, England",-0.56623,-9.696,1,0.568,14371,In The City,AR8CT8U1187FB4D803,0.5499986370000001,SOMYZTG12A67020D51,139.668,0.763,0.10132999999999999,145.115,british pop,0.9008733659999999,1.0,0.0,Bricks And Mortar,1977
4021,0.564969253,ARN5L1O1187FB4D955,Eyes Set to Kill,,0.0,0.235,1.7863,0.35600000000000004,0.50103,238.05342000000002,0.131,0.7898364390000001,2.0,0.762,37.15735675013362,"Tempe, AZ",-63.93335786851952,-3.492,1,0.643,219487,Reach,ARJXL4Z1187B9A5920,0.741913732,SOFQTGN12A8C13E0E8,233.674,0.763,0.18001,91.87299999999999,happy hardcore,0.996108453,4.0,0.61,Liar in the Glass,2006
3314,0.331534751,ARQ91R31187FB38A88,Grandpa Jones,,0.0,0.867,0.53851,0.867,0.53851,158.71955,0.456,0.450645997,9.0,1.0,37.82245,"Niagra, KY",-85.69091,-11.145,1,1.0,53595,Country Music Hall Of Fame Series: Grandpa Jones,AR40YBH1187FB38A1A,0.378686389,SOWPUQN12A6D4F8821,145.119,0.5429999999999999,0.53851,65.93,bluegrass,1.0,1.0,0.0,Falling Leaves,1995
8750,0.37632596,ARC1CJB1187B99FCA4,Laurie Berkner,,0.0,0.7909999999999999,0.33796,0.7909999999999999,0.33796,167.00036,4.6610000000000005,0.558481253,9.0,0.868,37.15735675013362,Not available,-63.93335786851952,-10.62,1,0.865,633245,Whaddaya Think of That?,ARKIXC01187B992786,0.46264318299999996,SOKPBHZ12AB0181931,164.38,0.205,0.12894,139.628,death core,0.943156702,1.0,0.0,The Cat Came Back,0
5882,0.347006921,ARWSMC91187B9AD369,Helen Love,rock and indie,1.0,0.068,0.42186,1.0,0.13044,143.15057,0.258,0.581884359,11.0,0.27399999999999997,51.48126,"Cardiff, Wales",-3.18067,-4.737,0,0.444,785026,Calm Down Dad,ARRTBLX11F50C4EBA1,0.377531645,SOBUVXZ12AC9075605,139.84799999999998,0.7070000000000001,0.13044,205.016,power pop,0.926846872,4.0,0.0,Calm Down Dad,0
4186,0.361917926,ARMFGS71187B98ED03,Les Bonapartes,,0.0,0.10400000000000001,1.56752,0.0,0.26416999999999996,190.69342,0.0,0.6290082260000001,11.0,0.0,37.15735675013362,Not available,-63.93335786851952,-6.779,1,0.237,701935,Les Bonapartes,ARBG1WJ1187B9A1D2D,0.215080319,SOYYBGR12A8C140F1A,180.791,0.664,0.09938999999999999,181.801,jazz funk,1.0,5.0,0.32,Welcome,0
2856,0.512455643,AREMPZY1187B9B8FF3,David Banner,,0.0,0.131,0.29946,0.377,0.29946,183.90159,0.109,0.806364125,6.0,0.611,37.15735675013362,Jackson MS,-63.93335786851952,-3.737,1,0.517,25815,Mississippi-The Album,ARCHCB01187B9AA577,0.392008772,SOKASNE12A6D4F850B,175.572,0.354,0.10968,99.48700000000001,crunk,0.94721879,5.0,1.0,Bush,2003
5669,0.469340374,ARSL3N21187B98DFC5,Klaus Badelt,german,3.0,0.12,2.28252,0.243,0.52266,275.19955,0.0,0.688003349,2.0,0.039,37.15735675013362,Not available,-63.93335786851952,-16.683,1,0.049,285187,The Time Machine,ARU52PB1187FB58E46,0.425124658,SOAESFB12A8C13573F,261.155,0.318,0.2972,121.667,chill-out,0.863630088,5.0,0.45399999999999996,Time Travel,2002
340,0.294053193,ARP6N5A1187B99D1A3,Mitch Ryder,rock,1.0,0.034,1.8239400000000001,1.0,0.57608,207.43791000000002,0.537,0.47674768100000003,9.0,0.674,37.15735675013362,"Hamtramck, MI",-63.93335786851952,-11.255,1,0.5589999999999999,615284,American Legend,ARSAIUN1187FB398D3,0.41912589299999997,SOXILUQ12A58A7C72A,198.15900000000002,0.608,0.10425999999999999,97.538,blues-rock,0.864554183,4.0,0.727,Jenny Take a Ride,2004
8520,0.414783863,ARWIN9D1187B98E544,Jason & The Scorchers,,0.0,0.026000000000000002,0.19483,0.973,0.19483,154.8273,0.131,0.500510256,7.0,0.868,37.15735675013362,Not available,-63.93335786851952,-3.471,1,0.727,233801,Fervor / Lost & Found,ARDWC4Z1187FB4739D,0.372530039,SOCTRKD12A8AE47E96,151.615,0.6,0.19483,175.945,country rock,0.996702165,4.0,0.29100000000000004,If Money Talks,1985
3523,0.582205564,ARR1R5V1187FB4D234,The All-American Rejects,pop and chart,1.0,0.146,0.66523,0.561,0.25683,279.71873,0.345,0.8406515790000001,9.0,0.741,37.15735675013362,"Stillwater, OK",-63.93335786851952,-5.071000000000001,1,0.5429999999999999,17419,Dirty Little Secret,ARL6FF81187FB5A916,0.557880389,SOXNJYI12A67AE0EE7,274.286,0.239,0.055170000000000004,147.998,emo,0.9439679740000001,4.0,0.168,Bite Back,2005
6080,0.601436483,AR4L4WQ1187FB51996,The Prodigy,electronic,6.0,0.21,2.93883,0.28,0.44831000000000004,312.86812000000003,3.361,0.6386140229999999,1.0,0.315,37.15735675013362,"Braintree, Essex, England",-63.93335786851952,-6.361000000000001,1,0.565,279573,Experience: Expanded (Remastered),ARZHZSA1187B988D1C,0.6331306999999999,SOASNQV12A8AE48819,308.785,0.355,0.24051,96.73200000000001,hardcore techno,0.9998168129999999,5.0,1.0,Charly (Trip Into Drum And Bass Version) (Remastered),0
55,0.500691341,AR3793X1187FB50CB3,Chris Rea,rock,1.0,0.386,0.42366000000000004,0.0,0.0889,241.162,0.5489999999999999,0.6431827729999999,9.0,0.222,37.15735675013362,"Middlesbrough, England",-63.93335786851952,-8.531,1,0.40299999999999997,17220,The Road To Hell Part 2,ARFWLXM1187B9B5EE5,0.767727748,SODHVES12A6701CE6B,230.342,0.5870000000000001,0.0889,180.149,soft rock,0.961375214,4.0,0.0,Driving Home For Christmas,1986
6646,0.46339145200000004,AR0N8D61187FB3D0D6,Kaizers Orchestra,alternative,1.0,0.237,1.56338,0.0,0.44851,317.49179,0.0,0.642870713,6.0,0.47200000000000003,37.15735675013362,"Bergen, Norway",-63.93335786851952,-3.696,0,0.428,297928,Live At Vega,ARBIE071187B9A5AF6,0.7021020570000001,SOXVGNX12A8C13D8A3,317.492,0.0,0.1698,108.37700000000001,indie rock,0.9853408770000001,4.0,0.904,Ompa Til Du DAPr,0
891,0.373060493,AROGAPH1187B98CF9C,Benabar,french,2.0,0.109,0.62654,0.0,0.62654,238.44526000000002,4.905,0.609294155,4.0,0.455,37.15735675013362,Not available,-63.93335786851952,-11.258,0,0.441,280472,Les Risques du MA(c)tier,ARVEJ9M1187FB4DC44,0.464923994,SOADDVU12A8AE47512,226.18599999999998,0.0,0.17012,88.01799999999999,chanson,1.0,5.0,0.41200000000000003,Le Zoo De Vincennes,2003
5442,0.278960162,ARZI4B31187B991125,SAF,,0.0,0.055999999999999994,0.58853,0.40299999999999997,0.58853,274.41587000000004,0.242,0.467583201,2.0,0.39,51.05563,Gent,3.72856,-10.467,1,0.184,77126,Safizam,ARCK9VW1187B98C066,0.332070982,SOMPWOJ12A6D4F665F,250.265,0.606,0.13488,78.033,hardcore hip hop,0.9390691240000001,7.0,0.917,Recept,0
3649,0.46527021,ARJ2PMY1187FB5B563,Burning Spear,reggae,1.0,0.125,0.4528,0.125,0.4528,217.93913999999998,0.23,0.6742378000000001,8.0,0.516,37.15735675013362,NY - Long Island,-63.93335786851952,-14.241,1,0.5379999999999999,26734,Jah Kingdom,ARMDWND1187B9AEBE2,0.407233015,SOOREAS12A58A7C580,204.37599999999998,0.537,0.05558,101.79899999999999,roots reggae,1.0,1.0,0.51,Tumble Down,1991
